global_step,episode,episode_length,mean_reward,queue_total_proxy,co2_total_mg,fuel_total_ml,throughput,avg_waiting_proxy
299160,277,1080,-44.04165898314912,34460.0,180928715.65295178,58526991.45201779,578.0,115.96095219402868
300240,278,1080,-45.25958760413981,38328.0,184839209.70715806,59798692.24972012,560.0,125.58453191265264
301320,279,1080,-39.514134636720804,32292.0,171039890.33908418,55333154.53937802,569.0,105.23811359893459
302400,280,1080,-42.30120083951349,33108.0,175577976.26095793,56800785.29495199,562.0,108.29149161049381
303480,281,1080,-40.79326213481198,34116.0,177098583.4265346,57293120.51849345,590.0,110.43076068949796
304560,282,1080,-44.95408092410683,36332.0,181884788.77704462,58842713.21575598,560.0,120.61910354476932
305640,283,1080,-41.50949250033362,32232.0,169898373.4056119,54966144.08579342,515.0,106.65689864104955
306720,284,1080,-48.10363407071493,39986.0,192296033.14862564,62205645.43563167,538.0,134.07044519896104
307800,285,1080,-41.35599369142173,31538.0,170804928.35461038,55250028.609703004,577.0,111.16657807475578
308880,286,1080,-44.01247572608952,34586.0,180858936.1268309,58506960.771626435,530.0,121.25885566497145
309960,287,1080,-41.67295923855767,31454.0,171671846.03680134,55531134.588529624,564.0,110.67089615892608
311040,288,1080,-42.25699373294267,34230.0,175789151.68969867,56864289.47613544,565.0,119.60408050416426
312120,289,1080,-43.84696499636688,34804.0,180904385.58981016,58515199.639292635,566.0,120.77686303480198
313200,290,1080,-42.21661612216114,32698.0,174227710.3619629,56353220.43397913,561.0,114.60146340783339
314280,291,1080,-41.68272802679542,32438.0,172405696.36484194,55766370.33223002,548.0,113.47872954031942
315360,292,1080,-39.91390771861718,30676.0,166549394.78299987,53883275.95953356,584.0,107.5303821414531
316440,293,1080,-37.36285830093493,27152.0,159260242.992192,51512361.73310165,582.0,95.57149362018001
317520,294,1080,-41.76544162338176,30884.0,171325006.52201688,55416122.89864939,553.0,109.38103890506504
318600,295,1080,-46.674065578049,36774.0,178590053.1933338,57772600.315348886,540.0,129.5369205428175
319680,296,1080,-41.39802870760488,30406.0,168028567.37727597,54357461.935872704,533.0,104.40148215665828
320760,297,1080,-41.66422185673187,29842.0,166046477.3093488,53719784.71864099,535.0,105.07895805931145
321840,298,1080,-46.28874187445073,38126.0,185153462.06478378,59896012.72367732,588.0,132.25726834977226
322920,299,1080,-42.49543355384879,31536.0,174043953.0305067,56291603.71511098,536.0,110.3708490919463
324000,300,1080,-44.77966078359697,35838.0,179068683.8635225,57929725.47812473,545.0,123.05864372990585
325080,301,1080,-40.16361903832392,30082.0,167683865.65542093,54243862.31232953,572.0,103.9839705558753
326160,302,1080,-41.75377179927794,32232.0,173012921.8209235,55966233.03739284,564.0,109.0804652372397
327240,303,1080,-64.34485325869294,59098.0,238790655.08619595,77262328.25556014,553.0,196.06495213870744
328320,304,1080,-47.917251763440625,39952.0,191220361.3701575,61860995.73313756,572.0,136.42095372039884
329400,305,1080,-39.53715424524865,28750.0,165692809.19292992,53594244.889543496,566.0,98.39090553757985
330480,306,1080,-42.24264428070744,29934.0,171605159.30561697,55505136.27067632,567.0,102.68718916519475
331560,307,1080,-52.223402450029,41620.0,197959411.97909424,64027161.24569722,593.0,147.99796497236898
332640,308,1080,-42.79818685707369,29006.0,171109225.0042897,55345316.23903291,584.0,100.32283236539757
333720,309,1080,-43.76501568276207,30296.0,165066346.0597027,53402564.93782553,507.0,99.23157484026332
334800,310,1080,-41.05113786554146,27932.0,168103681.89480856,54373278.24920282,589.0,94.87130840756424
335880,311,1080,-43.967242601568074,31988.0,179639691.51534754,58102549.84999518,554.0,107.81305462064887
336960,312,1080,-47.71633648926053,38048.0,186545427.55275068,60354442.41463285,552.0,127.76366788033737
338040,313,1080,-47.7294850225897,36308.0,186390445.0673594,60291137.03892669,558.0,124.59736377103887
339120,314,1080,-44.27314716186981,33058.0,174099165.27483377,56323895.54976336,578.0,113.8395107329163
340200,315,1080,-40.57347609656458,28108.0,164616739.2519797,53250104.74760539,551.0,99.25963906471371
341280,316,1080,-46.012245783512036,33058.0,177628337.66898832,57453480.664766096,531.0,117.57494299662237
342360,317,1080,-42.81143149626294,30766.0,173566276.56761843,56142296.145429,563.0,107.20152361408744
343440,318,1080,-39.31413139382343,28824.0,165053816.76006097,53392820.48717083,610.0,101.73780165042062
344520,319,1080,-41.83547159035755,29282.0,166605918.33003557,53892542.96150129,551.0,103.92762341765261
345600,320,1080,-38.46396443696468,24754.0,157076760.1613426,50815253.0935778,545.0,87.21975943856951
346680,321,1080,-56.011102711721065,42352.0,200846128.42706513,64979422.61813547,532.0,151.30330647181108
347760,322,1080,-45.332272872271574,35510.0,183718107.00702646,59428405.4096027,560.0,121.66461919018845
348840,323,1080,-48.19951937284965,36818.0,184707809.89053717,59745660.06361503,554.0,131.5458039206053
349920,324,1080,-41.133909910765624,27710.0,165446910.6789972,53509983.57596862,547.0,99.31702683165217
351000,325,1080,-40.146061186195325,28150.0,164453919.29669878,53191209.65397261,576.0,99.74322250143305
352080,326,1080,-47.51272706677268,36078.0,183782759.31663516,59455198.22130582,574.0,128.07249855400025
353160,327,1080,-47.70538281703655,35360.0,185407288.01113734,59967968.04973022,554.0,124.23581773860923
354240,328,1080,-39.08573843284525,26876.0,160224514.4052377,51827403.9099774,573.0,95.17784068898135
355320,329,1080,-44.67905310930993,31344.0,176398924.5762509,57047817.88996234,558.0,112.74016065608144
356400,330,1080,-42.104404042690916,29850.0,168414155.16322201,54474761.686963916,550.0,106.10194990042923
357480,331,1080,-41.32312092254685,27992.0,165992433.59333086,53688645.73971727,560.0,103.19158295926363
358560,332,1080,-45.102505640454,32568.0,174945336.96942282,56595017.19838376,556.0,113.65771260047214
359640,333,1080,-52.91986877318026,40934.0,193781700.85238576,62693366.99502251,557.0,141.74428272398353
360720,334,1080,-40.95066446456679,26594.0,164398572.67346913,53171704.39181615,547.0,92.03547227379931
361800,335,1080,-46.96913549830681,32018.0,175590236.76006615,56789949.44664525,541.0,115.78456562495052
362880,336,1080,-40.469663129093384,25064.0,159891031.91214463,51716260.7024135,567.0,89.00926021670507
363960,337,1080,-47.96872348378303,33578.0,176760916.18915573,57179223.39387288,538.0,117.8272511695695
365040,338,1080,-40.66813887720394,26840.0,163042995.5616964,52738619.652630664,584.0,92.30230618395338
366120,339,1080,-44.29740765504328,30060.0,170668684.78689486,55204178.52607208,550.0,106.51863405164121
367200,340,1080,-45.23407383847139,33482.0,177963503.20465562,57570865.332503356,580.0,114.5611508325868
368280,341,1080,-45.89709358365792,33304.0,181362745.89700335,58659689.513516754,572.0,114.41835952595817
369360,342,1080,-45.32252609692311,31452.0,181930626.2890972,58840917.29648944,540.0,108.17778848653975
370440,343,1080,-40.44254431068062,27304.0,164346094.61578614,53158178.912043534,547.0,93.45957676124398
371520,344,1080,-41.559701833430296,27956.0,164414713.91119543,53179106.653996654,550.0,94.61601056209408
372600,345,1080,-43.335964808630784,32664.0,173850604.0719201,56239280.38239292,572.0,107.04668410705608
373680,346,1080,-50.703799579913756,40298.0,190257738.4763744,61554676.320992626,532.0,135.68823633610074
374760,347,1080,-61.74610685893269,54352.0,231111497.5589386,74770523.37216862,546.0,180.47305678232945
375840,348,1080,-44.27720774875017,33872.0,176811245.06961766,57198631.50840597,543.0,111.50257279717216
376920,349,1080,-435.2238955753304,555216.0,955743288.6200433,309447719.46314967,351.0,1912.9483630275079
378000,350,1080,-43.054535295748714,30324.0,170309216.84655493,55089259.74829508,534.0,98.21141567843917
379080,351,1080,-669.4016323348501,963894.0,1537846770.8386931,498118124.5896218,278.0,3040.91502908107
380160,352,1080,-43.496491985022274,33696.0,179873844.71029216,58183386.183495,558.0,109.5988748495431
381240,353,1080,-51.36651740315615,42502.0,202839104.22157037,65619578.27832946,560.0,138.49819446165864
382320,354,1080,-41.6637447877542,31120.0,173188864.53136635,56017651.016936734,565.0,104.27532633429952
383400,355,1080,-43.70695629995846,32814.0,178047918.0495272,57591707.54645368,551.0,107.98265433676666
384480,356,1080,-567.4590513069854,843554.0,1374158841.0800886,445112145.9904922,320.0,2581.335376859726
385560,357,1080,-467.6626419063915,696022.0,1174569022.789534,380512565.60296243,382.0,2092.419206651817
386640,358,1080,-42.020598784815064,32854.0,171645172.03281802,55540362.880988374,522.0,106.45636713954885
387720,359,1080,-44.054238911494835,34486.0,183691130.30214965,59417940.64107119,534.0,111.43508997950349
388800,360,1080,-418.6159286467919,549114.0,952926561.9644916,308555888.3614238,371.0,1851.7018579890257
389880,361,1080,-42.744523998950015,33320.0,172083034.3253359,55677043.624291055,526.0,107.38542545310342
390960,362,1080,-42.51520635052668,33376.0,177113286.14436126,57291599.96428122,571.0,110.72181464149944
392040,363,1080,-41.2476609151001,30848.0,170343418.27107948,55107726.602832355,558.0,100.02847017855791
393120,364,1080,-495.6015773145426,692468.0,1146727077.2578902,371392715.6902403,342.0,2214.1351612636367
394200,365,1080,-429.48828540911006,604714.0,1037052220.3085386,335842624.87633276,371.0,1928.082694856061
395280,366,1080,-46.57348926203126,36122.0,184581605.8338922,59713579.314398624,542.0,120.86468431103343
396360,367,1080,-41.60205707085758,31340.0,173658533.9226133,56177530.90283417,580.0,102.9754282531811
397440,368,1080,-50.74344299088765,40786.0,201831149.90371862,65282250.66803811,539.0,135.58957008273651
398520,369,1080,-40.807038263024424,30566.0,171370958.04630473,55429603.39873664,582.0,100.38811715173627
399600,370,1080,-50.74991121786735,41750.0,197294326.1890691,63826362.404621765,548.0,136.5985927813715
400680,371,1080,-40.23601326759254,30688.0,168614827.6672238,54552044.54124412,545.0,97.99703293417403
401760,372,1080,-772.2392399993288,1125130.0,1752731951.1751096,567735735.6358031,212.0,3548.182362318874
402840,373,1080,-48.94978544964543,41844.0,197158199.3660613,63782333.63917455,567.0,137.77529227025184
403920,374,1080,-58.88598852726659,50768.0,222825908.65836555,72087933.35791002,511.0,166.7970356007906
405000,375,1080,-41.009951240784574,30764.0,169950941.79001418,54975952.02917733,546.0,102.75019658334878
406080,376,1080,-41.59571791820305,30502.0,169190719.56049043,54733054.395887114,521.0,102.2159951603018
407160,377,1080,-41.78871126601123,31962.0,169244456.03518045,54757696.95326391,552.0,108.20522637951632
408240,378,1080,-53.51907164652678,46548.0,207753219.25257084,67215353.74951328,554.0,149.53405954923272
409320,379,1080,-46.597881561912295,34698.0,185541142.31561488,60014217.545082845,559.0,115.6876730816879
410400,380,1080,-43.04087900271419,30966.0,174197829.5860578,56342486.57984258,567.0,105.5059592632339
411480,381,1080,-41.988911498575646,31050.0,174122146.41272578,56323621.415229954,585.0,103.30798737140566
412560,382,1080,-42.03079614748806,30098.0,172767786.43127158,55885104.34562317,549.0,99.49320650496077
413640,383,1080,-44.967383800122995,31666.0,171009238.21398637,55320661.90255108,522.0,107.8827638213612
414720,384,1080,-73.8882272399766,70264.0,260347151.21113256,84239285.76109572,566.0,228.98413124832973
415800,385,1080,-43.957702386646275,32672.0,177455941.60961163,57410452.25733276,550.0,105.71048648759316
416880,386,1080,-53.56343276006184,42354.0,201432706.90855506,65158489.643094085,554.0,142.76792277495613
417960,387,1080,-42.664942613011014,31320.0,173798791.21797162,56221430.31329673,569.0,101.09890604533841
419040,388,1080,-38.19629480520205,26058.0,159329283.66530234,51538790.831176884,570.0,87.38505878903983
420120,389,1080,-45.3449720571689,33722.0,178360086.59478533,57695369.03559535,544.0,113.59286741572058
421200,390,1080,-42.077053367626256,29458.0,172612865.32691014,55830285.0081088,554.0,100.57258851791215
422280,391,1080,-40.35640610863656,28006.0,163975401.2799159,53039211.511617705,555.0,96.25996213935505
423360,392,1080,-43.27461252761488,31408.0,172514011.50691438,55804057.49208253,572.0,109.67716682544324
424440,393,1080,-39.55985682835025,28740.0,164191583.54350865,53109099.37263921,555.0,99.94640451453773
425520,394,1080,-50.18683480202471,40086.0,194128565.12880647,62796145.68816761,531.0,137.89723479691062
426600,395,1080,-40.65934452869287,30724.0,172420804.1597716,55772922.53641831,566.0,104.45755807896293
427680,396,1080,-40.48795635965797,29082.0,166106536.66727242,53732894.594557285,539.0,100.41172050025888
428760,397,1080,-45.2233838252975,36610.0,186572927.51597074,60351737.91925874,583.0,123.32850664626481
429840,398,1080,-42.48742408070009,31092.0,170440528.9851967,55138891.44716219,549.0,104.17404425493889
430920,399,1080,-43.14618025087888,31934.0,178886807.96669945,57862521.68698472,582.0,108.90222507227304
432000,400,1080,-55.4362869524124,46176.0,209406225.03378728,67741425.1945433,578.0,155.97243374842526
433080,401,1080,-40.76818121543355,28318.0,170331654.28341064,55091005.242749326,582.0,94.8053823897123
434160,402,1080,-51.225854584654414,40770.0,191832789.52041134,62061876.0529704,552.0,135.52043317246745
435240,403,1080,-40.70987369433817,28520.0,167555727.92354235,54196289.202867076,548.0,93.89554378977691
436320,404,1080,-42.47441641181731,30412.0,173673274.21898073,56172964.00219929,580.0,103.65982075391389
437400,405,1080,-37.95883594953251,27028.0,156312376.35787266,50574899.670670725,548.0,90.68801129905118
438480,406,1080,-52.00931236841721,42508.0,198088758.1982753,64086027.482560374,540.0,144.88105826283658
439560,407,1080,-49.832392613699454,38926.0,192491192.51792377,62263108.72348906,515.0,132.61509469985305
440640,408,1080,-46.94659838017717,36732.0,185967979.6838776,60155819.8290792,539.0,125.77340607375118
441720,409,1080,-49.35033815387831,39596.0,192787817.9238548,62366119.93536969,570.0,137.31242064472602
442800,410,1080,-49.73647365832029,40162.0,200355903.04461393,64811140.92228417,563.0,132.9753685898599
443880,411,1080,-39.142826254910375,28004.0,165891495.67745808,53656874.32562136,560.0,94.39679917977163
444960,412,1080,-47.19951920487553,36362.0,185148393.09838378,59893682.83305241,543.0,123.28748077853183
446040,413,1080,-39.273306330096474,28074.0,162654670.53710642,52614659.435685165,563.0,94.80825476463245
447120,414,1080,-41.51432819560527,29876.0,167239472.13577116,54104813.21662135,553.0,101.54250221940758
448200,415,1080,-40.42414348745881,27890.0,164872973.35616887,53326986.59402334,544.0,95.79608310534923
449280,416,1080,-38.86850396785913,28550.0,164690784.74660918,53276856.28617776,576.0,97.05688524364183
450360,417,1080,-75.0313445793636,67346.0,260367125.50201222,84230159.78982183,538.0,235.7378763352066
451440,418,1080,-43.41544466105033,30736.0,178825311.69076553,57832910.549884744,546.0,108.7641350395465
452520,419,1080,-42.26097252791971,29622.0,172450897.75357628,55772113.64279166,545.0,104.25946755584938
453600,420,1080,-38.569422333032506,27494.0,158392007.39997658,51238627.21704814,585.0,94.03653349631385
454680,421,1080,-39.732785461802976,28112.0,165624591.2517136,53572323.12499813,551.0,96.94404586041229
455760,422,1080,-40.358813119387065,28422.0,163449842.7971837,52874277.13100758,559.0,97.40019775809243
456840,423,1080,-40.595416665055964,29684.0,169088159.77070016,54696187.21880447,554.0,101.01561381220523
457920,424,1080,-48.300525944614876,37066.0,185073047.90940273,59873238.92985828,552.0,128.0924376898374
459000,425,1080,-40.200127087789916,28992.0,168536080.3593953,54512114.34239268,554.0,99.25490380749133
460080,426,1080,-45.50792019968641,33748.0,182515596.5365833,59031391.26794557,576.0,114.18596813085003
461160,427,1080,-41.89750051113529,30044.0,167667538.5952389,54240911.44294339,553.0,101.01563027863135
462240,428,1080,-38.19479147716431,27166.0,161294009.30945802,52174513.24693371,549.0,92.45272477146356
463320,429,1080,-40.27062717237735,28704.0,164760185.79116696,53301747.93122666,560.0,97.84683831917636
464400,430,1080,-39.60619648454335,27242.0,160724104.89981103,51994326.58022988,572.0,94.38000296418532
465480,431,1080,-40.06646269258576,27290.0,163993254.8079151,53046861.926404126,552.0,92.61545008890576
